id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
3FT3yZxwVltPjSZasB5RhY,"Prelude on the name B-A-C-H, S260/R381",30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Franz Liszt', 'Felix Hell']","['1385hLNbrnbCJGokfH2ac2', '3msvlMwebr9Lv7TbsLOSeI']",4,1,FALSE,0.0813,0.075,5,-19.386,1,0.0344,0.0795,0.864,0.426,0.0358,83.623,203960,4,2015,01/04/15
0eDG4Exm0TIeZZNv1AX4Ac,"Symphonic Dances, Op. 45: III. Lento assai - Allegro vivace - Lento assai - Come prima - Allegro vivace",30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Sergei Rachmaninoff', 'Minnesota Orchestra', 'Eiji Oue']","['0Kekt6CKSo0m5mivKcoH51', '3Kc4x6BFeZVfx0mAgnDykn', '0HWPIGRL1eXG4wSwTNlvQN']",5,1,FALSE,0.132,0.0585,2,-25.038,0,0.0439,0.823,0.542,0.106,0.0382,74.386,873627,3,2015,01/04/15
4o6dbUB9jaU1PRWBR6IQfd,"Paraphrase de concert sur Rigoletto, S. 434: Verdi - Rigoletto: Paraphrase de concert, S434/R267",30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Franz Liszt', 'Joel Fan']","['1385hLNbrnbCJGokfH2ac2', '6xhtcDhtGWHQefNtwMWaRJ']",6,1,FALSE,0.337,0.259,1,-19.656,1,0.0363,0.982,0.907,0.103,0.0916,129.559,396493,4,2015,01/04/15
2hNZ5h18CD9QPwdmeQPPYM,"In Praise of Music: No. 5. For the Angel, ""Israfel""",30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Dominick Argento', 'Minnesota Orchestra', 'Eiji Oue']","['0dFtVIepmvSVnZ1G3NxY6g', '3Kc4x6BFeZVfx0mAgnDykn', '0HWPIGRL1eXG4wSwTNlvQN']",7,1,FALSE,0.184,0.0386,9,-30.352,1,0.042,0.809,0.534,0.126,0.0373,76.023,266587,4,2015,01/04/15
4EOuFIuCCEtAnVUEiRNNnR,An American Requiem: Dies Irae,30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Richard Danielpour', 'Pacific Chorale', 'Pacific Symphony Orchestra', 'Carl St. Clair']","['1X2h9tAUKWnt3RlUDHzfaA', '1dPPkiP4fFCPHEvgQjXmmW', '1wfNYlaWlnumKQlKPC0VmN', '60dnxEes0YguF32naDTcAv']",8,1,FALSE,0.451,0.282,7,-19.667,1,0.0404,0.888,0.326,0.0806,0.304,130.371,221387,4,2015,01/04/15
5FKNVx32Qd5I4LLTCipkL6,Concerto Nicolo (excerpt),30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Stanisław Skrowaczewski', 'Gary Graffman', 'Minnesota Orchestra']","['0VmiaOzhvopQVjmAhjDQTw', '3zLWEngWeXSzXzvZxQJP0O', '3Kc4x6BFeZVfx0mAgnDykn']",9,1,FALSE,0.232,0.0692,1,-27.108,1,0.0406,0.927,0.755,0.0924,0.0795,145.583,264413,3,2015,01/04/15
6vQgu2HaEzd7nX9bnXFirR,Ikon of Eros (excerpt),30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['John Tavener', 'Minnesota Chorale', 'Jorja Fleezanis', 'Minnesota Orchestra', 'Paul Goodwin']","['45ff9QmiC1LkmDPk5TBN21', '393UL0pTGL3DNvPfCSgTk7', '0byMrU56ZqEIsjEqlFmsh1', '3Kc4x6BFeZVfx0mAgnDykn', '4GamZjZFOQyMp7LNx81GwZ']",10,1,FALSE,0.248,0.191,5,-22.072,0,0.0478,0.508,0.452,0.325,0.194,107.543,376680,4,2015,01/04/15
4yMhSpsOgcukcM2I2l7c6G,"Prelude in D Major, BWV 532",30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Johann Sebastian Bach', 'Virgil Fox']","['5aIqB5nVVvmFsvSdExz408', '3akjbB0gWBVeUSoEzYNJ2O']",11,1,FALSE,0.0686,0.166,2,-18.911,1,0.0352,0.0276,0.802,0.469,0.0568,75.357,270880,4,2015,01/04/15
3sOBA5kK4pSvWfefKi0uW9,3 Gymnopedies: No. 1. Lent et douloureux (orch. Debussy),30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Erik Satie', 'Claude Debussy', 'Minnesota Orchestra', 'Eiji Oue']","['459INk8vcC0ebEef82WjIK', '1Uff91EOsvd99rtAupatMP', '3Kc4x6BFeZVfx0mAgnDykn', '0HWPIGRL1eXG4wSwTNlvQN']",12,1,FALSE,0.166,0.0177,7,-35.316,1,0.0434,0.916,0.922,0.195,0.0839,70.984,218853,3,2015,01/04/15
6v8w2N0otV9C5RnzcklN1N,"Pini di Roma (Pines of Rome), P. 141",30th Anniversary Sampler,21msiWHKMZJ05rIkVD5UEk,"['Ottorino Respighi', 'Minnesota Orchestra', 'Eiji Oue']","['7KkUirCiJZhgRN3NbgG98L', '3Kc4x6BFeZVfx0mAgnDykn', '0HWPIGRL1eXG4wSwTNlvQN']",13,1,FALSE,0.0891,0.146,5,-16.902,1,0.0437,0.167,0.938,0.191,0.0786,86.54,348827,3,2015,01/04/15
16Vbbo0PtDqs2vUBzbDQA1,Tears,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],1,1,FALSE,0.383,0.74,9,-6.309,1,0.0374,0.179,2.19E-05,0.118,0.858,185.702,163493,4,1999,14/09/99
6bBV94VVhq9tthRqMGJNAM,You're Between Me,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],2,1,FALSE,0.237,0.683,2,-6.837,1,0.0419,0.366,1.67E-05,0.307,0.592,180.545,338067,4,1999,14/09/99
7DWp1RCso1cYsMEmJ9k52G,It's All on Me,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],3,1,FALSE,0.325,0.564,0,-8.802,1,0.0351,0.609,0.000185,0.287,0.668,176.809,150427,4,1999,14/09/99
11gFhs2dWsewpf84X45Ze7,Woman,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],4,1,FALSE,0.397,0.688,9,-6.66,1,0.0351,0.436,0.0011,0.109,0.64,169.504,220400,4,1999,14/09/99
1DuIe249CxiRr6sjm7wG6k,Falling in and out of Love,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],5,1,FALSE,0.286,0.141,2,-19.935,1,0.0355,0.807,0.00257,0.0991,0.184,82.959,132440,4,1999,14/09/99
1mqydO6xMtyTPa8yo1SdVr,Amie,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],6,1,FALSE,0.553,0.449,9,-11.722,1,0.0292,0.567,0,0.0892,0.423,88.788,260933,4,1999,14/09/99
4IDEA750689XfpgvAkPfbl,Jazzman,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],7,1,FALSE,0.38,0.317,7,-15.672,1,0.0636,0.168,0.000506,0.201,0.422,154.583,154800,4,1999,14/09/99
1b4FIvBcYhVKy7lhZYXchw,Early Morning Riser,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],8,1,FALSE,0.504,0.68,7,-10.568,1,0.0397,0.405,7.14E-06,0.304,0.605,149.54,306000,4,1999,14/09/99
5wALxF8kJyWl9Vs0nCKlQb,Angel #9,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],9,1,FALSE,0.261,0.681,7,-8.285,1,0.036,0.00186,0.00847,0.358,0.623,158.512,296160,4,1999,14/09/99
3rZGpNYiUA04Ud02vmZba9,Boulder Skies,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],10,1,FALSE,0.438,0.431,0,-12.29,1,0.0267,0.613,0,0.245,0.51,106.543,241493,4,1999,14/09/99
1aC8IfyzyzH5OPnU2o73Rj,"Call Me, Tell Me",Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],11,1,FALSE,0.284,0.524,3,-10.343,1,0.0338,0.419,1.67E-06,0.236,0.497,115.86,170307,4,1999,14/09/99
5G3yKTKXQPgQN2Uo6T86Cs,Angel,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],12,1,FALSE,0.358,0.341,8,-14.172,1,0.0349,0.803,0,0.0729,0.198,200.101,266907,4,1999,14/09/99
0x4vYOfULLO1NugfnnI9bY,She Darked The Sun,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],13,1,FALSE,0.679,0.677,2,-8.362,1,0.0338,0.0863,5.33E-06,0.347,0.936,113.33,193933,4,1999,14/09/99
3utWGe98pK1u0BN5I3s26M,Just Can't Believe It,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],14,1,FALSE,0.604,0.328,7,-13.263,1,0.0279,0.51,6.61E-06,0.419,0.64,114.302,142027,4,1999,14/09/99
0tcq9tNIw5JHUywymB07OA,Two Lane Highway,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],15,1,FALSE,0.549,0.589,9,-10.033,1,0.0355,0.161,0.000482,0.104,0.628,146.781,246693,4,1999,14/09/99
13mKLS2B3LWar1SwGTg6nb,That'll Be the Day,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],16,1,FALSE,0.566,0.818,9,-7.08,1,0.0347,0.192,3.52E-06,0.0537,0.902,128.144,129400,4,1999,14/09/99
6NkHb1WKGLCNfILJo9pcfm,Goin' Home,Greatest Hits,41AdLTdErVUwftvr1dUVAf,['Pure Prairie League'],['1MXwwmS2JpmsHZhdMeOL2s'],17,1,FALSE,0.495,0.294,2,-12.67,1,0.0282,0.279,0.0243,0.105,0.417,67.725,206533,4,1999,14/09/99
4Wbwj79lFsrwuYJSagyVJe,Hello,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],1,1,FALSE,0.523,0.351,0,-17.82,1,0.044,0.905,0.935,0.0699,0.487,122.861,252000,4,2009,01/05/09
5S6cVVhxOqqBw3cWw0h9YM,Drowning By Proxy,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],2,1,FALSE,0.643,0.483,1,-15.275,1,0.0294,0.00131,0.41,0.287,0.884,109.129,190000,4,2009,01/05/09
2FZe8cKF1PGMDdV6Dad9Al,The New Rage,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],3,1,FALSE,0.456,0.348,8,-13.99,1,0.0309,0.742,0.878,0.0846,0.302,152.341,264000,4,2009,01/05/09
4tu4pDDabYY3EOymV8mxjb,Recall,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],4,1,FALSE,0.716,0.527,3,-15.123,0,0.0306,0.0698,0.886,0.0898,0.955,115.047,200000,4,2009,01/05/09
2EqNc7FTPBXMzPKriQGfhz,Burn the Other Hand,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],5,1,FALSE,0.502,0.593,5,-15.961,1,0.04,0.0124,0.487,0.133,0.77,151.919,292000,4,2009,01/05/09
3OpZN03BH4vdDfjAd0SQwQ,Red Tangle (Version),Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],6,1,FALSE,0.696,0.375,9,-18.916,1,0.0403,0.909,0.904,0.0843,0.57,112.677,230000,4,2009,01/05/09
6UX2WXTJ5P05RZV7QG2zJt,Simple,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],7,1,FALSE,0.519,0.357,1,-15.494,1,0.0354,0.00973,0.668,0.0475,0.669,115.92,206000,4,2009,01/05/09
78U5lkKHxcEgi1yyruGPQm,Cut,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],8,1,FALSE,0.297,0.687,9,-17.7,0,0.0749,0.0126,0.864,0.154,0.153,138.337,262000,4,2009,01/05/09
60ade2yAtSpqiw272w47Ce,Ride Into the Sun,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],9,1,FALSE,0.535,0.609,3,-15.365,1,0.0388,0.0672,0.634,0.0657,0.544,127.757,380840,4,2009,01/05/09
0a8AqoTMa8sGcKNeKYeKa3,Sunset Gun,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],10,1,FALSE,0.59,0.353,3,-15.472,1,0.0283,0.00816,0.656,0.0806,0.277,96.444,206000,3,2009,01/05/09
7z0n9ygDMR4eWP3PVeVnH3,Strange,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],11,1,FALSE,0.56,0.367,10,-15.972,1,0.0566,0.0032,0.871,0.0779,0.321,146.818,146000,4,2009,01/05/09
65A7jLmI1iJHFKVcbe9VRu,Home,Drowning By Proxy,7ao9SFaMgsAPNol7RnINa8,['Full Catastrophe Living'],['1YQWsUf74fWC9zHvFXIpmB'],12,1,FALSE,0.614,0.138,2,-15.746,1,0.0384,0.746,0.807,0.116,0.163,76.228,130000,4,2009,01/05/09
0umdtvNEsMHSN64Rq4t2Z0,(You'll Be) Satisfied,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],1,1,FALSE,0.696,0.796,9,-5.147,1,0.0492,0.0485,0.000436,0.0699,0.854,123.116,234400,4,1994,14/03/94
6jESFIywK8ifWCTvBkqaht,Why Can't I Forget About You,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],2,1,FALSE,0.574,0.573,5,-8.033,1,0.0281,0.452,0.000842,0.278,0.527,89.284,268693,4,1994,14/03/94
4h745mrlgD1bo2Q331jiKB,Angel To Be,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],3,1,FALSE,0.671,0.665,0,-7.833,1,0.0293,0.262,0.00645,0.0871,0.691,91.233,221533,4,1994,14/03/94
26sjxkyezswh9DjsxdmD1Y,I Know,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],4,1,FALSE,0.649,0.627,4,-6.196,1,0.0299,0.42,0,0.0784,0.554,105.576,274907,4,1994,14/03/94
3MxCWcbUZCcvS023RKMBIQ,Late At Night,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],5,1,FALSE,0.697,0.775,7,-6.536,0,0.061,0.0386,0,0.486,0.947,127.68,218960,4,1994,14/03/94
6OMsAxClvQxxq0utlP0HS2,Miss Love,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],6,1,FALSE,0.68,0.626,9,-6.698,1,0.0277,0.141,2.92E-05,0.081,0.548,92.849,254373,4,1994,14/03/94
4ikJzff7CI7Oc0EaXMKnAp,Poverty,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],7,1,FALSE,0.724,0.693,0,-7.455,1,0.0304,0.0888,0.000328,0.117,0.739,106.993,291800,4,1994,14/03/94
21UYMUFfOXFLfTdgDoj0Tt,Message Man,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],8,1,FALSE,0.646,0.743,2,-6.833,1,0.0383,0.12,0,0.138,0.784,134.485,266760,4,1994,14/03/94
2F9mMye3dLiwGkNV0kbOE4,Save Me,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],9,1,FALSE,0.682,0.46,2,-7.873,1,0.0251,0.543,6.76E-05,0.129,0.702,95.047,249240,4,1994,14/03/94
3uoZ2wWf7qojMcyPmuYFCC,Fountains Flow,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],10,1,FALSE,0.288,0.691,0,-6.939,1,0.0738,0.0152,0.00566,0.241,0.578,199.935,211627,4,1994,14/03/94
4JlesRtEWxXle4JmXA4S2W,Cold Nights,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],11,1,FALSE,0.569,0.431,2,-8.946,1,0.026,0.246,0.000493,0.109,0.357,78.477,267107,4,1994,14/03/94
5Q8toRmf6IzYrC14MoXPiA,Sugar Pie,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],12,1,FALSE,0.553,0.4,4,-7.942,1,0.0344,0.715,0,0.0978,0.672,87.627,221827,4,1994,14/03/94
4ZVVELQ2MOhwtiAGKkYYaf,It's So Hard,Annunciation,4e8T409DVolnLt8Mn2HL9D,['The Subdudes'],['4T6JNArsi6h8yUgcmLpJJ1'],13,1,FALSE,0.464,0.386,0,-9.913,1,0.0273,0.558,0.000238,0.143,0.377,109.995,314093,4,1994,14/03/94
1hXtrFuFWhok7N2rMGW3bh,Ases y Tercia de Reyes,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],1,1,FALSE,0.604,0.587,4,-9.265,1,0.0355,0.445,0,0.465,0.966,87.645,112600,1,1996,11/01/96
3rMg1HEQFyLnZBJTAmKd7o,Lágrimas y Lluvia,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],2,1,FALSE,0.366,0.333,4,-10.385,1,0.0296,0.191,5.15E-06,0.0683,0.649,100.946,179947,3,1996,11/01/96
00zD9aiaLdQcIwSNoWD0pW,Se Me Olvidó Otra Vez,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],3,1,FALSE,0.539,0.294,9,-10.413,1,0.032,0.538,0,0.206,0.43,81.433,175507,4,1996,11/01/96
0XZo6J0jDK8SH6MAprNot5,Esta Noche Voy a Verla,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],4,1,FALSE,0.712,0.492,4,-9.403,1,0.0361,0.371,0,0.166,0.963,111.587,154947,4,1996,11/01/96
29jt9wuHaMVwQhw4M5X4R9,La Muerte del Palomo,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],5,1,FALSE,0.275,0.433,0,-8.838,1,0.03,0.387,0,0.189,0.59,207.24,206800,3,1996,11/01/96
6RxC3waOdRWE7GbNEuZ2Qa,Estoy Enamorado de Ti,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],6,1,FALSE,0.533,0.514,7,-8.166,1,0.0265,0.322,0,0.631,0.767,108.947,194667,4,1996,11/01/96
6QvAw8AYmGHBxPSFmGPN4b,Qué Chasco Me Llevé,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],7,1,FALSE,0.556,0.659,9,-7.585,1,0.0306,0.44,0,0.0549,0.906,128.829,143947,4,1996,11/01/96
7pWFm7BD7o5aXqpHO1Xqt9,Que Sea Mi Condena,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],8,1,FALSE,0.391,0.41,0,-8.599,1,0.0258,0.24,0,0.885,0.738,87.071,189867,4,1996,11/01/96
3b2HdEp9r4ZywqHa8spded,Si Dios Me Ayuda,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],9,1,FALSE,0.359,0.308,9,-9.907,1,0.0466,0.559,0,0.0785,0.675,199.517,180733,3,1996,11/01/96
1AO54sk6Y4GXGQtZqSaorl,¿Dónde Andará?,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],10,1,FALSE,0.729,0.604,4,-8.873,1,0.0446,0.299,0,0.572,0.936,109.162,104253,4,1996,11/01/96
1Yo9idf6XM0rhPWSTIG1cP,Mañana Te Acordaras,Con El Mariachi Vargas De Tecalitlan (with El Mariachi Vargas de Tecalitlán),13NCFsw0EMj0JHwC9KaYwK,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],11,1,FALSE,0.219,0.449,2,-9.088,1,0.0313,0.496,0,0.295,0.782,207.275,235907,4,1996,11/01/96
72KVRaEggrkJMTddqLaWMQ,The End Is The Same As The Beginning,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",1,1,FALSE,0.411,0.256,7,-14.041,0,0.079,0.043,0.882,0.0631,0.426,80.831,143960,4,2011,01/04/11
4kNzP5m7bEzcPyWCsON4aD,The Three Doors Pt. 1,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",2,1,FALSE,0.281,0.661,11,-7.627,0,0.0409,0.0552,0.0513,0.185,0.213,146.995,645587,3,2011,01/04/11
07EX3bCe6ARyNMEoLiy2JC,Calaca,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",3,1,FALSE,0.488,0.545,3,-9.117,1,0.0272,0.0364,0.476,0.193,0.338,96.426,347893,4,2011,01/04/11
5ZJsDrNfKLH1B81rk9Ebbq,Violent Collaborations Pt. 1,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",4,1,FALSE,0.278,0.488,1,-10.429,1,0.0715,0.555,0.0741,0.202,0.0849,69.761,348840,3,2011,01/04/11
5VmCI1RSWIApl5ZgKA2WPA,The Three Doors Pt. 2,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",5,1,FALSE,0.494,0.394,7,-8.866,0,0.0328,0.828,0.55,0.12,0.328,87.365,387800,4,2011,01/04/11
23HkxpVtE6lDG7Vx0fpB4e,Violent Collaborations Pt. 2,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",6,1,FALSE,0.312,0.359,2,-8.987,1,0.0325,0.931,0.578,0.125,0.138,80.702,145280,4,2011,01/04/11
5cHyYxuuxssnK4plFiIvvr,Lonely Woman/Exit La Place Demon/The Electronic Family,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",7,1,FALSE,0.279,0.475,5,-9.863,1,0.0387,0.233,0.608,0.123,0.0643,79.95,673547,4,2011,01/04/11
004LC2cnQcjJaRRq0vLgBC,The Three Doors Pt. 3,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",8,1,FALSE,0.302,0.467,5,-10.262,1,0.0295,0.0401,0.489,0.0652,0.375,90.121,330320,4,2011,01/04/11
4fcCODizGf6LJe6ufOdbv2,Ghost Allaround,La Place Demon,2KBMVguBdtMIJmU0rq52jD,"['Tied & Tickled Trio', 'Billy Hart']","['1fPAqwwH74xTD38C3yEEdP', '5DFipPOMNcZT3XMGx59s5I']",9,1,FALSE,0.31,0.277,5,-11.356,0,0.0292,0.862,0.72,0.0942,0.255,96.108,338307,4,2011,01/04/11
35TC2YSTplyQJoCaJMBzFe,Lash the Nineties,Generation Starwars,7u81KUCkOH2AQiaNl2tI5h,['Alec Empire'],['3YGigudQiWDb5NdJOC5StS'],1,1,FALSE,0.248,0.993,6,-9.745,0,0.345,0.142,0.533,0.365,0.0371,112.608,633533,3,2000,2000
65tEWWy1ZTS4B7jAx8Yqlq,Stahl Und Blausaure,Generation Starwars,7u81KUCkOH2AQiaNl2tI5h,['Alec Empire'],['3YGigudQiWDb5NdJOC5StS'],2,1,FALSE,0.489,0.978,11,-7.773,0,0.209,2.43E-05,0.898,0.317,0.289,136.004,289760,4,2000,2000
0E0Wgwv426DGwfPV25lK5e,13465,Generation Starwars,7u81KUCkOH2AQiaNl2tI5h,['Alec Empire'],['3YGigudQiWDb5NdJOC5StS'],3,1,FALSE,0.149,0.16,10,-20.712,1,0.0338,0.772,0.757,0.113,0.0336,77.629,249373,5,2000,2000
0hpdq9D2y2Im2yWLGuclKA,Maschinenvolk,Generation Starwars,7u81KUCkOH2AQiaNl2tI5h,['Alec Empire'],['3YGigudQiWDb5NdJOC5StS'],4,1,FALSE,0.709,0.849,1,-6.602,1,0.0592,0.00964,0.895,0.123,0.551,160.034,458827,4,2000,2000
